,Time,Temperature_Probe1,Temperature_Probe2
3638,36.38,0.3,8.0
3639,36.39,0.9,8.1
3640,36.4,-0.3,8.0
3641,36.41,0.5,8.0
3642,36.42,0.3,8.0
3643,36.43,0.3,7.9
3644,36.44,0.9,8.0
3645,36.45,-0.3,7.8
3646,36.46,0.5,7.9
3647,36.47,0.3,7.9
3648,36.48,0.3,7.8
3649,36.49,0.9,7.9
3650,36.5,-0.4,7.7
3651,36.51,0.4,7.7
3652,36.52,0.3,7.8
3653,36.53,0.3,7.7
3654,36.54,0.9,7.8
3655,36.55,-0.4,7.6
3656,36.56,0.4,7.6
3657,36.57,0.3,7.7
3658,36.58,0.2,7.6
3659,36.59,0.8,7.7
3660,36.6,-0.4,7.5
3661,36.61,0.4,7.5
3662,36.62,0.3,7.6
3663,36.63,0.3,7.5
3664,36.64,0.4,7.6
3665,36.65,-0.3,7.4
3666,36.66,0.4,7.5
3667,36.67,0.3,7.5
3668,36.68,0.3,7.4
3669,36.69,0.3,7.5
3670,36.7,-0.4,7.3
3671,36.71,0.3,7.3
3672,36.72,0.3,7.4
3673,36.73,0.3,7.3
3674,36.74,0.3,7.3
3675,36.75,-0.4,7.3
3676,36.76,0.4,7.2
3677,36.77,0.3,7.3
3678,36.78,0.3,7.2
3679,36.79,0.3,7.2
3680,36.8,-0.4,7.1
3681,36.81,0.4,7.2
3682,36.82,0.3,7.2
3683,36.83,0.3,7.1
3684,36.84,0.3,7.1
3685,36.85,-0.3,7.1
3686,36.86,0.5,7.1
3687,36.87,0.3,7.1
3688,36.88,0.3,7.0
3689,36.89,0.3,7.0
3690,36.9,-0.4,7.0
3691,36.91,0.5,7.0
3692,36.92,0.3,7.0
3693,36.93,0.3,6.9
3694,36.94,0.3,6.9
3695,36.95,-0.4,6.9
3696,36.96,0.5,6.9
3697,36.97,0.3,6.9
3698,36.98,0.3,6.9
3699,36.99,0.4,6.9
3700,37.0,-0.4,6.8
3701,37.01,0.4,6.8
3702,37.02,0.3,6.8
3703,37.03,0.3,6.8
3704,37.04,0.4,6.8
3705,37.05,-0.4,6.7
3706,37.06,0.4,6.7
3707,37.07,0.3,6.8
3708,37.08,0.3,6.7
3709,37.09,0.4,6.7
3710,37.1,-0.4,6.6
3711,37.11,0.5,6.7
3712,37.12,0.3,6.7
3713,37.13,0.3,6.6
3714,37.14,0.4,6.6
3715,37.15,-0.5,6.5
3716,37.16,0.4,6.6
3717,37.17,0.3,6.6
3718,37.18,0.3,6.5
3719,37.19,0.4,6.6
3720,37.2,-0.5,6.4
3721,37.21,0.4,6.5
3722,37.22,0.3,6.5
3723,37.23,0.2,6.4
3724,37.24,0.4,6.5
3725,37.25,-0.5,6.3
3726,37.26,0.4,6.4
3727,37.27,0.3,6.4
3728,37.28,0.2,6.3
3729,37.29,0.4,6.4
3730,37.3,-0.5,6.2
3731,37.31,0.4,6.3
3732,37.32,0.3,6.3
3733,37.33,0.2,6.3
3734,37.34,0.3,6.3
3735,37.35,-0.4,6.2
3736,37.36,0.4,6.2
3737,37.37,0.3,6.3
3738,37.38,0.3,6.2
3739,37.39,0.3,6.2
3740,37.4,-0.3,6.1
3741,37.41,0.4,6.1
3742,37.42,0.2,6.2
3743,37.43,0.3,6.1
3744,37.44,0.3,6.1
3745,37.45,-0.3,6.1
3746,37.46,0.4,6.1
3747,37.47,0.2,6.1
3748,37.48,0.3,6.0
3749,37.49,0.4,6.1
3750,37.5,-0.3,6.0
3751,37.51,0.5,6.0
3752,37.52,0.3,6.0
3753,37.53,0.3,6.0
3754,37.54,0.4,6.0
3755,37.55,-0.3,5.9
3756,37.56,0.4,5.9
3757,37.57,0.3,6.0
3758,37.58,0.3,5.9
3759,37.59,0.4,5.9
3760,37.6,-0.4,5.8
3761,37.61,0.4,5.9
3762,37.62,0.3,5.9
3763,37.63,0.3,5.8
3764,37.64,0.4,5.9
3765,37.65,-0.4,5.8
3766,37.66,0.4,5.8
3767,37.67,0.3,5.9
3768,37.68,0.2,5.7
3769,37.69,0.3,5.7
3770,37.7,-0.4,5.7
3771,37.71,0.4,5.7
3772,37.72,0.2,5.7
3773,37.73,0.2,5.7
3774,37.74,0.3,5.7
3775,37.75,-0.3,5.6
3776,37.76,0.4,5.6
3777,37.77,0.2,5.6
3778,37.78,0.2,5.6
3779,37.79,0.3,5.6
3780,37.8,-0.3,5.6
3781,37.81,0.4,5.6
3782,37.82,0.2,5.6
3783,37.83,0.3,5.5
3784,37.84,0.3,5.5
3785,37.85,-0.3,5.5
3786,37.86,0.5,5.5
3787,37.87,0.2,5.5
3788,37.88,0.3,5.5
3789,37.89,0.4,5.5
3790,37.9,-0.3,5.4
3791,37.91,0.5,5.4
3792,37.92,0.2,5.5
3793,37.93,0.3,5.4
3794,37.94,0.4,5.4
3795,37.95,-0.4,5.4
3796,37.96,0.4,5.4
3797,37.97,0.3,5.4
3798,37.98,0.2,5.3
3799,37.99,0.4,5.4
3800,38.0,-0.5,5.3
3801,38.01,0.4,5.3
3802,38.02,0.3,5.4
3803,38.03,0.2,5.3
3804,38.04,0.3,5.3
3805,38.05,-0.5,5.2
3806,38.06,0.3,5.2
3807,38.07,0.2,5.3
3808,38.08,0.3,5.2
3809,38.09,0.3,5.2
3810,38.1,-0.4,5.2
3811,38.11,0.4,5.2
3812,38.12,0.1,5.2
3813,38.13,0.3,5.2
3814,38.14,0.4,5.2
3815,38.15,-0.4,5.0
3816,38.16,0.5,5.1
3817,38.17,0.2,5.1
3818,38.18,0.3,5.1
3819,38.19,0.4,5.1
3820,38.2,-0.5,5.0
3821,38.21,0.5,5.0
3822,38.22,0.2,5.1
3823,38.23,0.3,5.0
3824,38.24,0.4,5.0
3825,38.25,-0.5,4.9
3826,38.26,0.5,5.0
3827,38.27,0.3,5.0
3828,38.28,0.3,4.9
3829,38.29,0.4,5.0
3830,38.3,-0.5,4.8
3831,38.31,0.4,4.9
3832,38.32,0.3,4.9
3833,38.33,0.2,4.9
3834,38.34,0.3,4.9
3835,38.35,-0.5,4.7
3836,38.36,0.4,4.8
3837,38.37,0.2,4.9
3838,38.38,0.3,4.8
3839,38.39,0.3,4.8
3840,38.4,-0.4,4.7
3841,38.41,0.5,4.8
3842,38.42,0.1,4.8
3843,38.43,0.3,4.8
3844,38.44,0.4,4.8
3845,38.45,-0.4,4.7
3846,38.46,0.5,4.7
3847,38.47,0.2,4.7
3848,38.48,0.3,4.7
3849,38.49,0.4,4.7
3850,38.5,-0.4,4.6
3851,38.51,0.4,4.7
3852,38.52,0.3,4.7
3853,38.53,0.2,4.6
3854,38.54,0.4,4.7
3855,38.55,-0.5,4.5
3856,38.56,0.4,4.6
3857,38.57,0.2,4.6
3858,38.58,0.2,4.6
3859,38.59,0.3,4.6
3860,38.6,-0.4,4.4
3861,38.61,0.4,4.5
3862,38.62,0.2,4.6
3863,38.63,0.3,4.5
3864,38.64,0.3,4.5
3865,38.65,-0.3,4.4
3866,38.66,0.4,4.5
3867,38.67,0.1,4.5
3868,38.68,0.3,4.4
3869,38.69,0.4,4.5
3870,38.7,-0.3,4.4
3871,38.71,0.5,4.4
3872,38.72,0.2,4.5
3873,38.73,0.3,4.4
3874,38.74,0.4,4.4
3875,38.75,-0.4,4.3
3876,38.76,0.4,4.4
3877,38.77,0.2,4.4
3878,38.78,0.2,4.3
3879,38.79,0.3,4.4
3880,38.8,-0.5,4.2
3881,38.81,0.4,4.3
3882,38.82,0.2,4.3
3883,38.83,0.2,4.3
3884,38.84,0.3,4.3
3885,38.85,-0.3,4.2
3886,38.86,0.4,4.2
3887,38.87,0.1,4.3
3888,38.88,0.3,4.2
3889,38.89,0.3,4.2
3890,38.9,-0.3,4.2
3891,38.91,0.5,4.2
3892,38.92,0.3,4.2
3893,38.93,0.3,4.2
3894,38.94,0.4,4.2
3895,38.95,-0.3,4.1
3896,38.96,0.4,4.1
3897,38.97,0.2,4.2
3898,38.98,0.3,4.1
3899,38.99,0.4,4.2
3900,39.0,-0.4,4.0
3901,39.01,0.4,4.1
3902,39.02,0.2,4.1
3903,39.03,0.2,4.1
3904,39.04,0.3,4.1
3905,39.05,-0.3,4.0
3906,39.06,0.3,4.0
3907,39.07,0.1,4.1
3908,39.08,0.2,4.0
3909,39.09,0.3,4.0
3910,39.1,-0.4,4.0
3911,39.11,0.5,4.0
3912,39.12,0.2,4.0
3913,39.13,0.3,4.0
3914,39.14,0.3,4.0
3915,39.15,-0.4,3.9
3916,39.16,0.5,4.0
3917,39.17,0.2,4.0
3918,39.18,0.3,3.9
3919,39.19,0.4,4.0
3920,39.2,-0.5,3.8
3921,39.21,0.4,3.9
3922,39.22,0.2,3.9
3923,39.23,0.2,3.8
3924,39.24,0.3,3.9
3925,39.25,-0.4,3.8
3926,39.26,0.3,3.8
3927,39.27,0.1,3.9
3928,39.28,0.2,3.8
3929,39.29,0.3,3.8
3930,39.3,-0.4,3.8
3931,39.31,0.5,3.8
3932,39.32,0.2,3.8
3933,39.33,0.3,3.8
3934,39.34,0.3,3.8
3935,39.35,-0.4,3.7
3936,39.36,0.5,3.8
3937,39.37,0.2,3.8
3938,39.38,0.3,3.8
3939,39.39,0.4,3.8
3940,39.4,-0.5,3.6
3941,39.41,0.4,3.7
3942,39.42,0.2,3.7
3943,39.43,0.2,3.7
3944,39.44,0.3,3.7
3945,39.45,-0.4,3.6
3946,39.46,0.5,3.6
3947,39.47,0.2,3.7
3948,39.48,0.2,3.6
3949,39.49,0.3,3.6
3950,39.5,-0.5,3.5
3951,39.51,0.5,3.6
3952,39.52,0.2,3.6
3953,39.53,0.3,3.6
3954,39.54,0.3,3.6
3955,39.55,-0.5,3.5
3956,39.56,0.5,3.5
3957,39.57,0.2,3.6
3958,39.58,0.2,3.5
3959,39.59,0.3,3.5
3960,39.6,-0.5,3.5
3961,39.61,0.5,3.5
3962,39.62,0.2,3.6
3963,39.63,0.2,3.5
3964,39.64,0.3,3.5
3965,39.65,-0.5,3.4
3966,39.66,0.5,3.5
3967,39.67,0.2,3.5
3968,39.68,0.2,3.4
3969,39.69,0.3,3.5
3970,39.7,-0.5,3.3
3971,39.71,0.4,3.4
3972,39.72,0.1,3.5
3973,39.73,0.3,3.4
3974,39.74,0.3,3.4
3975,39.75,-0.5,3.3
3976,39.76,0.4,3.4
3977,39.77,0.2,3.4
3978,39.78,0.3,3.4
3979,39.79,0.4,3.4
3980,39.8,-0.6,3.2
3981,39.81,0.4,3.3
3982,39.82,0.1,3.4
3983,39.83,0.3,3.4
3984,39.84,0.3,3.4
3985,39.85,-0.5,3.2
3986,39.86,0.5,3.3
3987,39.87,0.2,3.3
3988,39.88,0.2,3.3
3989,39.89,0.3,3.3
3990,39.9,-0.5,3.2
3991,39.91,0.5,3.3
3992,39.92,0.2,3.3
3993,39.93,0.3,3.2
3994,39.94,0.3,3.3
3995,39.95,-0.5,3.1
3996,39.96,0.5,3.2
3997,39.97,0.1,3.2
3998,39.98,0.3,3.2
3999,39.99,0.4,3.2
4000,40.0,-0.5,3.1
4001,40.01,0.5,3.2
4002,40.02,0.1,3.2
4003,40.03,0.3,3.2
4004,40.04,0.3,3.2
4005,40.05,-0.4,3.0
4006,40.06,0.5,3.2
4007,40.07,0.2,3.2
4008,40.08,0.3,3.1
4009,40.09,0.3,3.2
4010,40.1,-0.5,3.0
4011,40.11,0.4,3.1
4012,40.12,0.1,3.1
4013,40.13,0.3,3.1
4014,40.14,0.3,3.1
4015,40.15,-0.4,3.0
4016,40.16,0.5,3.0
4017,40.17,0.1,3.1
4018,40.18,0.2,3.0
4019,40.19,0.3,3.1
4020,40.2,-0.4,2.9
4021,40.21,0.5,3.0
4022,40.22,0.1,3.1
4023,40.23,0.3,3.0
4024,40.24,0.4,3.0
4025,40.25,-0.5,2.9
4026,40.26,0.4,2.9
4027,40.27,0.2,3.0
4028,40.28,0.2,3.0
4029,40.29,0.3,3.0
4030,40.3,-0.3,2.9
4031,40.31,0.5,2.9
4032,40.32,0.1,3.0
4033,40.33,0.3,2.9
4034,40.34,0.4,3.0
4035,40.35,-0.4,2.8
4036,40.36,0.4,2.9
4037,40.37,0.1,2.9
4038,40.38,0.3,2.9
4039,40.39,0.3,2.9
4040,40.4,-0.2,2.8
4041,40.41,0.6,2.9
4042,40.42,0.1,2.9
4043,40.43,0.3,2.8
4044,40.44,0.4,2.9
4045,40.45,-0.3,2.7
4046,40.46,0.5,2.8
4047,40.47,0.2,2.9
4048,40.48,0.2,2.8
4049,40.49,0.3,2.8
4050,40.5,-0.2,2.7
4051,40.51,0.6,2.8
4052,40.52,0.1,2.8
4053,40.53,0.3,2.8
4054,40.54,0.4,2.8
4055,40.55,-0.3,2.6
4056,40.56,0.5,2.7
4057,40.57,0.2,2.8
4058,40.58,0.3,2.8
4059,40.59,0.3,2.8
4060,40.6,-0.1,2.7
4061,40.61,0.6,2.8
4062,40.62,0.0,2.8
4063,40.63,0.3,2.7
4064,40.64,0.4,2.8
4065,40.65,-0.1,2.6
4066,40.66,0.6,2.7
4067,40.67,0.2,2.7
4068,40.68,0.2,2.7
4069,40.69,0.3,2.7
4070,40.7,0.1,2.6
4071,40.71,0.7,2.7
4072,40.72,0.0,2.7
4073,40.73,0.3,2.7
4074,40.74,0.3,2.7
4075,40.75,0.2,2.6
4076,40.76,0.9,2.6
4077,40.77,0.1,2.7
4078,40.78,0.3,2.6
4079,40.79,0.3,2.7
4080,40.8,0.2,2.6
4081,40.81,0.9,2.6
4082,40.82,0.1,2.6
4083,40.83,0.3,2.6
4084,40.84,0.3,2.6
4085,40.85,0.2,2.5
4086,40.86,1.0,2.7
4087,40.87,0.1,2.6
4088,40.88,0.3,2.5
4089,40.89,0.4,2.6
4090,40.9,0.2,2.5
4091,40.91,1.0,2.6
4092,40.92,0.1,2.6
4093,40.93,0.3,2.5
4094,40.94,0.3,2.5
4095,40.95,0.2,2.5
4096,40.96,0.9,2.5
4097,40.97,0.0,2.5
4098,40.98,0.3,2.5
4099,40.99,0.3,2.5
4100,41.0,0.2,2.5
4101,41.01,1.0,2.5
4102,41.02,0.1,2.5
4103,41.03,0.3,2.4
4104,41.04,0.4,2.5
4105,41.05,0.2,2.5
4106,41.06,1.0,2.5
4107,41.07,0.1,2.5
4108,41.08,0.3,2.4
4109,41.09,0.3,2.5
4110,41.1,0.2,2.4
4111,41.11,0.9,2.5
4112,41.12,0.1,2.4
4113,41.13,0.2,2.4
4114,41.14,0.3,2.4
4115,41.15,0.2,2.4
4116,41.16,1.0,2.5
4117,41.17,0.1,2.4
4118,41.18,0.3,2.4
4119,41.19,0.4,2.4
4120,41.2,0.2,2.3
4121,41.21,1.1,2.4
4122,41.22,0.0,2.4
4123,41.23,0.3,2.3
4124,41.24,0.4,2.4
4125,41.25,0.3,2.3
4126,41.26,1.0,2.4
4127,41.27,0.1,2.3
4128,41.28,0.3,2.3
4129,41.29,0.3,2.3
4130,41.3,0.2,2.3
4131,41.31,1.1,2.4
4132,41.32,0.0,2.3
4133,41.33,0.3,2.3
4134,41.34,0.4,2.3
4135,41.35,0.2,2.3
4136,41.36,1.2,2.4
4137,41.37,0.0,2.3
4138,41.38,0.3,2.2
4139,41.39,0.4,2.3
4140,41.4,0.2,2.3
4141,41.41,1.1,2.3
4142,41.42,0.0,2.3
4143,41.43,0.3,2.2
4144,41.44,0.4,2.3
4145,41.45,0.3,2.2
4146,41.46,1.1,2.3
4147,41.47,0.1,2.3
4148,41.48,0.3,2.2
4149,41.49,0.3,2.2
4150,41.5,0.2,2.2
4151,41.51,1.2,2.3
4152,41.52,-0.1,2.2
4153,41.53,0.3,2.2
4154,41.54,0.3,2.2
4155,41.55,0.2,2.2
4156,41.56,1.2,2.3
4157,41.57,0.0,2.2
4158,41.58,0.2,2.1
4159,41.59,0.4,2.2
4160,41.6,0.2,2.1
4161,41.61,1.2,2.3
4162,41.62,0.1,2.2
4163,41.63,0.3,2.1
4164,41.64,0.4,2.2
4165,41.65,0.3,2.1
4166,41.66,1.1,2.2
4167,41.67,0.1,2.2
4168,41.68,0.3,2.1
4169,41.69,0.4,2.1
4170,41.7,0.2,2.1
4171,41.71,1.1,2.2
4172,41.72,0.0,2.1
4173,41.73,0.3,2.0
4174,41.74,0.3,2.1
4175,41.75,0.2,2.0
4176,41.76,1.2,2.2
4177,41.77,0.0,2.0
4178,41.78,0.3,2.0
4179,41.79,0.3,2.1
4180,41.8,0.2,2.0
4181,41.81,1.2,2.2
4182,41.82,0.0,2.0
4183,41.83,0.3,2.0
4184,41.84,0.4,2.1
4185,41.85,0.2,2.0
4186,41.86,1.2,2.1
4187,41.87,0.0,2.0
4188,41.88,0.3,2.0
4189,41.89,0.4,2.0
4190,41.9,0.3,2.0
4191,41.91,1.1,2.1
4192,41.92,0.1,2.0
4193,41.93,0.3,2.0
4194,41.94,0.3,2.0
4195,41.95,0.3,2.0
4196,41.96,1.0,2.0
4197,41.97,0.0,2.0
4198,41.98,0.4,2.0
4199,41.99,0.3,2.0
4200,42.0,0.2,1.9
4201,42.01,1.0,2.0
4202,42.02,0.0,1.9
4203,42.03,0.4,1.9
4204,42.04,0.3,1.9
4205,42.05,0.2,1.9
4206,42.06,1.1,2.0
4207,42.07,-0.1,1.9
4208,42.08,0.4,1.9
4209,42.09,0.3,1.9
4210,42.1,0.2,1.9
4211,42.11,1.0,2.0
4212,42.12,0.0,1.9
4213,42.13,0.3,1.8
4214,42.14,0.3,1.9
4215,42.15,0.2,1.9
4216,42.16,1.1,2.0
4217,42.17,-0.1,1.9
4218,42.18,0.3,1.8
4219,42.19,0.4,1.9
4220,42.2,0.2,1.8
4221,42.21,1.1,1.9
4222,42.22,0.0,1.8
4223,42.23,0.3,1.8
4224,42.24,0.4,1.9
4225,42.25,0.2,1.8
4226,42.26,1.0,1.9
4227,42.27,0.0,1.8
4228,42.28,0.3,1.8
4229,42.29,0.4,1.9
4230,42.3,0.3,1.8
4231,42.31,1.0,1.9
4232,42.32,0.1,1.8
4233,42.33,0.3,1.8
4234,42.34,0.4,1.8
4235,42.35,0.3,1.8
4236,42.36,1.0,1.8
4237,42.37,0.0,1.8
4238,42.38,0.4,1.8
4239,42.39,0.3,1.8
4240,42.4,0.3,1.8
4241,42.41,0.9,1.8
4242,42.42,0.0,1.8
4243,42.43,0.4,1.8
4244,42.44,0.4,1.8
4245,42.45,0.3,1.8
4246,42.46,0.9,1.8
4247,42.47,0.0,1.8
4248,42.48,0.4,1.7
4249,42.49,0.3,1.8
4250,42.5,0.3,1.7
4251,42.51,1.0,1.8
4252,42.52,0.0,1.7
4253,42.53,0.4,1.7
4254,42.54,0.3,1.7
4255,42.55,0.2,1.7
4256,42.56,1.0,1.8
4257,42.57,0.0,1.7
4258,42.58,0.4,1.7
4259,42.59,0.4,1.7
4260,42.6,0.2,1.7
4261,42.61,1.0,1.8
4262,42.62,0.0,1.7
4263,42.63,0.4,1.7
4264,42.64,0.3,1.7
4265,42.65,0.2,1.7
4266,42.66,1.0,1.8
4267,42.67,-0.1,1.7
4268,42.68,0.4,1.7
4269,42.69,0.3,1.7
4270,42.7,0.3,1.7
4271,42.71,1.0,1.8
4272,42.72,0.0,1.6
4273,42.73,0.4,1.6
4274,42.74,0.3,1.7
4275,42.75,0.2,1.6
4276,42.76,1.0,1.7
4277,42.77,0.0,1.7
4278,42.78,0.4,1.7
4279,42.79,0.3,1.6
4280,42.8,0.2,1.6
4281,42.81,1.1,1.7
4282,42.82,0.0,1.6
4283,42.83,0.4,1.6
4284,42.84,0.3,1.6
4285,42.85,0.3,1.6
4286,42.86,1.1,1.7
4287,42.87,0.0,1.6
4288,42.88,0.4,1.6
4289,42.89,0.3,1.6
4290,42.9,0.3,1.6
4291,42.91,1.1,1.7
4292,42.92,0.0,1.6
4293,42.93,0.4,1.5
4294,42.94,0.4,1.6
4295,42.95,0.3,1.5
4296,42.96,1.1,1.7
4297,42.97,0.0,1.5
4298,42.98,0.4,1.5
4299,42.99,0.3,1.6
4300,43.0,0.3,1.5
4301,43.01,1.2,1.7
4302,43.02,0.0,1.6
4303,43.03,0.4,1.5
4304,43.04,0.4,1.6
4305,43.05,0.3,1.5
4306,43.06,1.2,1.7
4307,43.07,0.0,1.5
4308,43.08,0.3,1.5
4309,43.09,0.4,1.5
4310,43.1,0.2,1.5
4311,43.11,1.2,1.6
4312,43.12,0.0,1.5
4313,43.13,0.3,1.5
4314,43.14,0.4,1.5
4315,43.15,0.2,1.5
4316,43.16,1.2,1.6
4317,43.17,0.0,1.5
4318,43.18,0.3,1.5
4319,43.19,0.4,1.5
4320,43.2,0.2,1.5
4321,43.21,1.1,1.6
4322,43.22,-0.2,1.5
4323,43.23,0.3,1.5
4324,43.24,0.4,1.5
4325,43.25,0.2,1.4
4326,43.26,1.2,1.6
4327,43.27,-0.2,1.4
4328,43.28,0.3,1.4
4329,43.29,0.3,1.5
4330,43.3,0.2,1.4
4331,43.31,1.2,1.6
4332,43.32,-0.2,1.4
4333,43.33,0.3,1.4
4334,43.34,0.3,1.5
4335,43.35,0.2,1.4
4336,43.36,1.1,1.5
4337,43.37,-0.2,1.4
4338,43.38,0.4,1.4
4339,43.39,0.3,1.5
4340,43.4,0.2,1.4
4341,43.41,1.0,1.5
4342,43.42,-0.2,1.4
4343,43.43,0.4,1.4
4344,43.44,0.3,1.4
4345,43.45,0.2,1.4
4346,43.46,0.9,1.5
4347,43.47,-0.2,1.4
4348,43.48,0.3,1.4
4349,43.49,0.3,1.4
4350,43.5,0.3,1.4
4351,43.51,1.0,1.4
4352,43.52,-0.1,1.4
4353,43.53,0.3,1.4
4354,43.54,0.4,1.4
4355,43.55,0.3,1.4
4356,43.56,1.1,1.5
4357,43.57,-0.2,1.4
4358,43.58,0.3,1.3
4359,43.59,0.4,1.4
4360,43.6,0.2,1.3
4361,43.61,1.1,1.5
4362,43.62,-0.2,1.3
4363,43.63,0.3,1.3
4364,43.64,0.3,1.4
4365,43.65,0.2,1.3
4366,43.66,1.0,1.4
4367,43.67,-0.3,1.3
4368,43.68,0.4,1.3
4369,43.69,0.3,1.3
4370,43.7,0.2,1.3
4371,43.71,1.0,1.4
4372,43.72,-0.2,1.2
4373,43.73,0.4,1.3
4374,43.74,0.3,1.3
4375,43.75,0.3,1.3
4376,43.76,1.0,1.4
4377,43.77,-0.2,1.3
4378,43.78,0.4,1.3
4379,43.79,0.3,1.3
4380,43.8,0.3,1.3
4381,43.81,1.0,1.4
4382,43.82,-0.2,1.2
4383,43.83,0.3,1.2
4384,43.84,0.4,1.3
4385,43.85,0.2,1.2
4386,43.86,1.0,1.4
4387,43.87,-0.3,1.2
4388,43.88,0.3,1.2
4389,43.89,0.3,1.3
4390,43.9,0.2,1.2
4391,43.91,1.0,1.4
4392,43.92,-0.3,1.2
4393,43.93,0.3,1.2
4394,43.94,0.3,1.3
4395,43.95,0.2,1.2
4396,43.96,0.9,1.3
4397,43.97,-0.2,1.2
4398,43.98,0.4,1.2
4399,43.99,0.3,1.2
4400,44.0,0.3,1.2
4401,44.01,1.0,1.3
4402,44.02,-0.2,1.2
4403,44.03,0.3,1.2
4404,44.04,0.4,1.3
4405,44.05,0.2,1.2
4406,44.06,1.1,1.3
4407,44.07,-0.3,1.2
4408,44.08,0.3,1.2
4409,44.09,0.3,1.3
4410,44.1,0.2,1.2
4411,44.11,1.1,1.3
4412,44.12,-0.3,1.1
4413,44.13,0.3,1.1
4414,44.14,0.3,1.2
4415,44.15,0.2,1.2
4416,44.16,1.0,1.3
4417,44.17,-0.2,1.1
4418,44.18,0.4,1.2
4419,44.19,0.3,1.2
4420,44.2,0.3,1.2
4421,44.21,1.1,1.2
4422,44.22,-0.3,1.2
4423,44.23,0.3,1.1
4424,44.24,0.4,1.2
4425,44.25,0.2,1.2
4426,44.26,1.2,1.3
4427,44.27,-0.3,1.1
4428,44.28,0.3,1.1
4429,44.29,0.3,1.2
4430,44.3,0.2,1.1
4431,44.31,1.0,1.3
4432,44.32,-0.3,1.1
4433,44.33,0.4,1.1
4434,44.34,0.3,1.2
4435,44.35,0.2,1.1
4436,44.36,1.0,1.2
4437,44.37,-0.2,1.1
4438,44.38,0.4,1.1
4439,44.39,0.3,1.2
4440,44.4,0.3,1.1
4441,44.41,1.2,1.2
4442,44.42,-0.3,1.1
4443,44.43,0.3,1.1
4444,44.44,0.3,1.2
4445,44.45,0.2,1.1
4446,44.46,1.1,1.2
4447,44.47,-0.4,1.0
4448,44.48,0.3,1.1
4449,44.49,0.3,1.1
4450,44.5,0.2,1.0
4451,44.51,1.1,1.2
4452,44.52,-0.3,1.0
4453,44.53,0.4,1.1
4454,44.54,0.3,1.1
4455,44.55,0.3,1.1
4456,44.56,1.2,1.2
4457,44.57,-0.3,1.0
4458,44.58,0.3,1.1
4459,44.59,0.4,1.1
4460,44.6,0.2,1.1
4461,44.61,1.2,1.2
4462,44.62,-0.4,1.0
4463,44.63,0.4,1.0
4464,44.64,0.3,1.1
4465,44.65,0.2,1.0
4466,44.66,1.2,1.2
4467,44.67,-0.3,1.0
4468,44.68,0.4,1.0
4469,44.69,0.3,1.1
4470,44.7,0.3,1.0
4471,44.71,1.3,1.2
4472,44.72,-0.3,1.0
4473,44.73,0.3,1.0
4474,44.74,0.3,1.1
4475,44.75,0.2,1.0
4476,44.76,1.3,1.2
4477,44.77,-0.4,1.0
4478,44.78,0.3,1.0
4479,44.79,0.3,1.0
4480,44.8,0.2,1.0
4481,44.81,1.2,1.2
4482,44.82,-0.3,1.0
4483,44.83,0.4,1.0
4484,44.84,0.3,1.0
4485,44.85,0.3,1.0
4486,44.86,1.2,1.2
4487,44.87,-0.3,1.0
4488,44.88,0.3,1.0
4489,44.89,0.3,1.1
4490,44.9,0.2,1.0
4491,44.91,1.2,1.1
4492,44.92,-0.4,0.9
4493,44.93,0.3,1.0
4494,44.94,0.3,1.0
4495,44.95,0.2,1.0
4496,44.96,1.1,1.1
4497,44.97,-0.3,0.9
4498,44.98,0.4,1.0
4499,44.99,0.3,1.0
4500,45.0,0.2,1.0
4501,45.01,1.2,1.2
4502,45.02,-0.3,0.9
4503,45.03,0.3,0.9
4504,45.04,0.3,1.0
4505,45.05,0.2,1.0
4506,45.06,1.1,1.1
4507,45.07,-0.4,0.9
4508,45.08,0.3,1.0
4509,45.09,0.3,1.0
4510,45.1,0.3,1.0
4511,45.11,1.2,1.2
4512,45.12,-0.3,0.9
4513,45.13,0.3,0.9
4514,45.14,0.3,1.0
4515,45.15,0.2,0.9
4516,45.16,1.2,1.1
4517,45.17,-0.4,0.9
4518,45.18,0.3,1.0
4519,45.19,0.3,1.0
4520,45.2,0.3,1.0
4521,45.21,1.2,1.1
4522,45.22,-0.3,0.9
4523,45.23,0.3,0.9
4524,45.24,0.3,1.0
4525,45.25,0.2,0.9
4526,45.26,1.2,1.1
4527,45.27,-0.4,0.9
4528,45.28,0.4,0.9
4529,45.29,0.3,0.9
4530,45.3,0.3,0.9
4531,45.31,1.0,1.1
4532,45.32,-0.3,0.9
4533,45.33,0.4,0.9
4534,45.34,0.3,1.0
4535,45.35,0.2,0.9
4536,45.36,1.1,1.1
4537,45.37,-0.3,0.9
4538,45.38,0.3,0.9
4539,45.39,0.3,0.9
4540,45.4,0.2,0.9
4541,45.41,1.0,1.0
4542,45.42,-0.2,0.9
4543,45.43,0.4,0.9
4544,45.44,0.3,0.9
4545,45.45,0.2,0.9
4546,45.46,1.1,1.0
4547,45.47,-0.3,0.9
4548,45.48,0.3,0.9
4549,45.49,0.3,0.9
4550,45.5,0.2,0.9
4551,45.51,1.0,1.0
4552,45.52,-0.3,0.8
4553,45.53,0.3,0.9
4554,45.54,0.3,0.9
4555,45.55,0.2,0.9
4556,45.56,1.0,1.0
4557,45.57,-0.2,0.9
4558,45.58,0.3,0.8
4559,45.59,0.3,0.9
