STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00442208,"DALE ENTERPRISE, VA US",4/15/2012,87,37,54
USC00442208,"DALE ENTERPRISE, VA US",4/16/2012,81,54,62
USC00442208,"DALE ENTERPRISE, VA US",4/17/2012,85,54,60
USC00442208,"DALE ENTERPRISE, VA US",4/18/2012,72,46,46
USC00442208,"DALE ENTERPRISE, VA US",4/20/2012,57,39,41
USC00442208,"DALE ENTERPRISE, VA US",4/21/2012,70,41,53
USC00442208,"DALE ENTERPRISE, VA US",4/22/2012,53,48,48
USC00442208,"DALE ENTERPRISE, VA US",4/23/2012,49,38,39
USC00442208,"DALE ENTERPRISE, VA US",4/24/2012,43,32,37
USC00442208,"DALE ENTERPRISE, VA US",4/26/2012,66,44,53
USC00442208,"DALE ENTERPRISE, VA US",4/27/2012,67,47,47
USC00442208,"DALE ENTERPRISE, VA US",4/28/2012,63,42,42
USC00442208,"DALE ENTERPRISE, VA US",4/29/2012,55,42,42
USC00442208,"DALE ENTERPRISE, VA US",4/30/2012,70,42,48
USC00442208,"DALE ENTERPRISE, VA US",5/1/2012,62,48,62
USC00442208,"DALE ENTERPRISE, VA US",5/2/2012,80,62,62
USC00442208,"DALE ENTERPRISE, VA US",5/3/2012,84,60,60
USC00442208,"DALE ENTERPRISE, VA US",5/4/2012,86,58,59
USC00442208,"DALE ENTERPRISE, VA US",5/5/2012,75,59,65
USC00442208,"DALE ENTERPRISE, VA US",5/6/2012,71,62,62
USC00442208,"DALE ENTERPRISE, VA US",5/7/2012,74,60,60
USC00442208,"DALE ENTERPRISE, VA US",5/8/2012,70,57,58
USC00442208,"DALE ENTERPRISE, VA US",5/9/2012,70,57,60
USC00442208,"DALE ENTERPRISE, VA US",5/10/2012,68,51,59
USC00442208,"DALE ENTERPRISE, VA US",5/11/2012,65,45,45
USC00442208,"DALE ENTERPRISE, VA US",5/12/2012,70,37,55
USC00442208,"DALE ENTERPRISE, VA US",5/13/2012,73,55,55
USC00442208,"DALE ENTERPRISE, VA US",5/14/2012,59,55,59
USC00442208,"DALE ENTERPRISE, VA US",5/15/2012,65,59,62
USC00442208,"DALE ENTERPRISE, VA US",5/16/2012,75,53,58
USC00442208,"DALE ENTERPRISE, VA US",5/17/2012,81,54,59
USC00442208,"DALE ENTERPRISE, VA US",5/18/2012,72,46,50
USC00442208,"DALE ENTERPRISE, VA US",5/19/2012,72,47,49
USC00442208,"DALE ENTERPRISE, VA US",5/20/2012,81,49,52
USC00442208,"DALE ENTERPRISE, VA US",5/21/2012,79,52,63
USC00442208,"DALE ENTERPRISE, VA US",5/22/2012,74,59,61
USC00442208,"DALE ENTERPRISE, VA US",5/23/2012,76,59,63
USC00442208,"DALE ENTERPRISE, VA US",5/24/2012,76,61,61
USC00442208,"DALE ENTERPRISE, VA US",5/25/2012,76,59,60
USC00442208,"DALE ENTERPRISE, VA US",5/26/2012,85,59,64
USC00442208,"DALE ENTERPRISE, VA US",5/27/2012,67,61,67
USC00442208,"DALE ENTERPRISE, VA US",5/28/2012,86,64,67
USC00442208,"DALE ENTERPRISE, VA US",5/29/2012,88,66,67
USC00442208,"DALE ENTERPRISE, VA US",5/30/2012,87,60,62
USC00442208,"DALE ENTERPRISE, VA US",5/31/2012,83,59,60
USC00442208,"DALE ENTERPRISE, VA US",6/1/2012,82,58,66
USC00442208,"DALE ENTERPRISE, VA US",6/2/2012,77,51,54
USC00442208,"DALE ENTERPRISE, VA US",6/3/2012,77,46,51
USC00442208,"DALE ENTERPRISE, VA US",6/4/2012,77,51,58
USC00442208,"DALE ENTERPRISE, VA US",6/5/2012,76,51,54
USC00442208,"DALE ENTERPRISE, VA US",6/6/2012,65,52,54
USC00442208,"DALE ENTERPRISE, VA US",6/7/2012,57,46,50
USC00442208,"DALE ENTERPRISE, VA US",6/8/2012,77,49,53
USC00442208,"DALE ENTERPRISE, VA US",6/9/2012,80,52,52
USC00442208,"DALE ENTERPRISE, VA US",6/10/2012,86,52,58
USC00442208,"DALE ENTERPRISE, VA US",6/11/2012,85,56,62
USC00442208,"DALE ENTERPRISE, VA US",6/12/2012,81,62,65
USC00442208,"DALE ENTERPRISE, VA US",6/13/2012,80,62,65
USC00442208,"DALE ENTERPRISE, VA US",6/14/2012,80,57,57
USC00442208,"DALE ENTERPRISE, VA US",6/15/2012,76,57,58
USC00442208,"DALE ENTERPRISE, VA US",6/16/2012,78,57,60
USC00442208,"DALE ENTERPRISE, VA US",6/17/2012,70,55,55
USC00442208,"DALE ENTERPRISE, VA US",6/18/2012,79,55,60
USC00442208,"DALE ENTERPRISE, VA US",6/19/2012,81,60,66
USC00442208,"DALE ENTERPRISE, VA US",6/20/2012,86,63,63
USC00442208,"DALE ENTERPRISE, VA US",6/21/2012,91,63,66
USC00442208,"DALE ENTERPRISE, VA US",6/22/2012,89,66,69
USC00442208,"DALE ENTERPRISE, VA US",6/23/2012,88,60,65
USC00442208,"DALE ENTERPRISE, VA US",6/24/2012,83,59,63
USC00442208,"DALE ENTERPRISE, VA US",6/25/2012,84,51,56
USC00442208,"DALE ENTERPRISE, VA US",6/26/2012,84,51,56
USC00442208,"DALE ENTERPRISE, VA US",6/27/2012,75,49,54
USC00442208,"DALE ENTERPRISE, VA US",6/28/2012,84,54,59
USC00442208,"DALE ENTERPRISE, VA US",6/29/2012,90,59,72
USC00442208,"DALE ENTERPRISE, VA US",6/30/2012,101,59,70
USC00442208,"DALE ENTERPRISE, VA US",7/1/2012,95,68,70
USC00442208,"DALE ENTERPRISE, VA US",7/2/2012,94,64,68
USC00442208,"DALE ENTERPRISE, VA US",7/3/2012,93,63,65
USC00442208,"DALE ENTERPRISE, VA US",7/4/2012,97,65,76
USC00442208,"DALE ENTERPRISE, VA US",7/5/2012,97,71,76
USC00442208,"DALE ENTERPRISE, VA US",7/6/2012,97,69,77
USC00442208,"DALE ENTERPRISE, VA US",7/7/2012,96,70,70
USC00442208,"DALE ENTERPRISE, VA US",7/8/2012,99,70,73
USC00442208,"DALE ENTERPRISE, VA US",7/9/2012,98,70,70
USC00442208,"DALE ENTERPRISE, VA US",7/10/2012,81,63,72
USC00442208,"DALE ENTERPRISE, VA US",7/11/2012,86,63,65
USC00442208,"DALE ENTERPRISE, VA US",7/12/2012,84,58,63
USC00442208,"DALE ENTERPRISE, VA US",7/13/2012,85,63,65
USC00442208,"DALE ENTERPRISE, VA US",7/14/2012,76,64,67
USC00442208,"DALE ENTERPRISE, VA US",7/15/2012,90,67,69
USC00442208,"DALE ENTERPRISE, VA US",7/16/2012,90,67,70
USC00442208,"DALE ENTERPRISE, VA US",7/17/2012,90,65,70
USC00442208,"DALE ENTERPRISE, VA US",7/18/2012,96,69,70
USC00442208,"DALE ENTERPRISE, VA US",7/19/2012,91,68,69
USC00442208,"DALE ENTERPRISE, VA US",7/20/2012,90,67,68
USC00442208,"DALE ENTERPRISE, VA US",7/21/2012,77,64,64
USC00442208,"DALE ENTERPRISE, VA US",7/22/2012,72,64,66
USC00442208,"DALE ENTERPRISE, VA US",7/23/2012,86,64,68
USC00442208,"DALE ENTERPRISE, VA US",7/24/2012,86,67,69
USC00442208,"DALE ENTERPRISE, VA US",7/25/2012,90,62,67
USC00442208,"DALE ENTERPRISE, VA US",7/26/2012,86,63,72
USC00442208,"DALE ENTERPRISE, VA US",7/27/2012,93,72,72
USC00442208,"DALE ENTERPRISE, VA US",7/28/2012,87,64,67
USC00442208,"DALE ENTERPRISE, VA US",7/29/2012,88,62,67
USC00442208,"DALE ENTERPRISE, VA US",7/30/2012,81,60,63
USC00442208,"DALE ENTERPRISE, VA US",7/31/2012,84,63,68
USC00442208,"DALE ENTERPRISE, VA US",8/1/2012,84,62,62
USC00442208,"DALE ENTERPRISE, VA US",8/2/2012,88,62,63
USC00442208,"DALE ENTERPRISE, VA US",8/3/2012,90,63,67
USC00442208,"DALE ENTERPRISE, VA US",8/4/2012,90,67,69
USC00442208,"DALE ENTERPRISE, VA US",8/5/2012,88,69,70
USC00442208,"DALE ENTERPRISE, VA US",8/6/2012,88,67,68
USC00442208,"DALE ENTERPRISE, VA US",8/7/2012,82,66,66
USC00442208,"DALE ENTERPRISE, VA US",8/8/2012,85,66,67
USC00442208,"DALE ENTERPRISE, VA US",8/9/2012,86,62,65
USC00442208,"DALE ENTERPRISE, VA US",8/10/2012,90,65,66
USC00442208,"DALE ENTERPRISE, VA US",8/11/2012,83,66,66
USC00442208,"DALE ENTERPRISE, VA US",8/12/2012,85,55,65
USC00442208,"DALE ENTERPRISE, VA US",8/13/2012,82,56,56
USC00442208,"DALE ENTERPRISE, VA US",8/14/2012,85,56,65
USC00442208,"DALE ENTERPRISE, VA US",8/15/2012,84,62,63
USC00442208,"DALE ENTERPRISE, VA US",8/16/2012,79,55,56
USC00442208,"DALE ENTERPRISE, VA US",8/17/2012,84,56,56
USC00442208,"DALE ENTERPRISE, VA US",8/18/2012,85,56,59
USC00442208,"DALE ENTERPRISE, VA US",8/19/2012,78,59,62
USC00442208,"DALE ENTERPRISE, VA US",8/20/2012,72,58,58
USC00442208,"DALE ENTERPRISE, VA US",8/21/2012,79,54,54
USC00442208,"DALE ENTERPRISE, VA US",8/22/2012,80,54,56
USC00442208,"DALE ENTERPRISE, VA US",8/23/2012,81,56,57
USC00442208,"DALE ENTERPRISE, VA US",8/24/2012,85,57,60
USC00442208,"DALE ENTERPRISE, VA US",8/25/2012,81,60,64
USC00442208,"DALE ENTERPRISE, VA US",8/26/2012,72,64,65
USC00442208,"DALE ENTERPRISE, VA US",8/27/2012,78,61,61
USC00442208,"DALE ENTERPRISE, VA US",8/28/2012,86,61,66
USC00442208,"DALE ENTERPRISE, VA US",8/29/2012,85,57,58
USC00442208,"DALE ENTERPRISE, VA US",8/30/2012,82,58,60
USC00442208,"DALE ENTERPRISE, VA US",8/31/2012,81,58,61
USC00442208,"DALE ENTERPRISE, VA US",9/1/2012,92,61,71
USC00442208,"DALE ENTERPRISE, VA US",9/2/2012,83,68,70
USC00442208,"DALE ENTERPRISE, VA US",9/3/2012,83,67,68
USC00442208,"DALE ENTERPRISE, VA US",9/4/2012,71,68,68
USC00442208,"DALE ENTERPRISE, VA US",9/5/2012,81,68,70
USC00442208,"DALE ENTERPRISE, VA US",9/6/2012,86,69,70
USC00442208,"DALE ENTERPRISE, VA US",9/7/2012,86,62,63
USC00442208,"DALE ENTERPRISE, VA US",9/9/2012,81,49,64
USC00442208,"DALE ENTERPRISE, VA US",9/10/2012,76,48,53
USC00442208,"DALE ENTERPRISE, VA US",9/11/2012,71,44,48
USC00442208,"DALE ENTERPRISE, VA US",9/12/2012,75,48,48
USC00442208,"DALE ENTERPRISE, VA US",9/13/2012,81,48,51
USC00442208,"DALE ENTERPRISE, VA US",9/14/2012,81,50,52
USC00442208,"DALE ENTERPRISE, VA US",9/15/2012,72,52,57
USC00442208,"DALE ENTERPRISE, VA US",9/16/2012,72,49,52
USC00442208,"DALE ENTERPRISE, VA US",9/17/2012,72,52,53
USC00442208,"DALE ENTERPRISE, VA US",9/18/2012,74,53,66
USC00442208,"DALE ENTERPRISE, VA US",9/19/2012,70,49,53
USC00442208,"DALE ENTERPRISE, VA US",9/20/2012,65,45,49
USC00442208,"DALE ENTERPRISE, VA US",9/21/2012,73,46,50
USC00442208,"DALE ENTERPRISE, VA US",9/22/2012,80,48,50
USC00442208,"DALE ENTERPRISE, VA US",9/23/2012,80,43,49
USC00442208,"DALE ENTERPRISE, VA US",9/24/2012,65,41,43
USC00442208,"DALE ENTERPRISE, VA US",9/25/2012,68,40,44
USC00442208,"DALE ENTERPRISE, VA US",9/26/2012,72,44,58
USC00442208,"DALE ENTERPRISE, VA US",9/27/2012,82,58,58
USC00442208,"DALE ENTERPRISE, VA US",9/28/2012,83,57,58
USC00442208,"DALE ENTERPRISE, VA US",9/29/2012,70,50,51
USC00442208,"DALE ENTERPRISE, VA US",9/30/2012,66,43,44
USC00442208,"DALE ENTERPRISE, VA US",10/1/2012,69,44,45
USC00442208,"DALE ENTERPRISE, VA US",10/2/2012,63,45,57
USC00442208,"DALE ENTERPRISE, VA US",10/3/2012,66,57,62
USC00442208,"DALE ENTERPRISE, VA US",10/4/2012,80,62,63
USC00442208,"DALE ENTERPRISE, VA US",10/5/2012,78,55,56
USC00442208,"DALE ENTERPRISE, VA US",10/6/2012,77,53,57
USC00442208,"DALE ENTERPRISE, VA US",10/8/2012,46,38,40
USC00442208,"DALE ENTERPRISE, VA US",10/9/2012,45,40,40
USC00442208,"DALE ENTERPRISE, VA US",10/10/2012,58,40,46
USC00442208,"DALE ENTERPRISE, VA US",10/11/2012,68,38,38
USC00442208,"DALE ENTERPRISE, VA US",10/12/2012,64,36,36
USC00442208,"DALE ENTERPRISE, VA US",10/13/2012,66,31,31
USC00442208,"DALE ENTERPRISE, VA US",10/14/2012,61,31,32
USC00442208,"DALE ENTERPRISE, VA US",10/15/2012,74,32,57
USC00442208,"DALE ENTERPRISE, VA US",10/16/2012,72,44,44
USC00442208,"DALE ENTERPRISE, VA US",10/17/2012,65,37,37
USC00442208,"DALE ENTERPRISE, VA US",10/18/2012,70,37,46
USC00442208,"DALE ENTERPRISE, VA US",10/19/2012,66,46,54
USC00442208,"DALE ENTERPRISE, VA US",10/20/2012,64,41,41
USC00442208,"DALE ENTERPRISE, VA US",10/21/2012,64,35,35
USC00442208,"DALE ENTERPRISE, VA US",10/22/2012,64,34,36
USC00442208,"DALE ENTERPRISE, VA US",10/23/2012,72,36,47
USC00442208,"DALE ENTERPRISE, VA US",10/24/2012,81,47,52
USC00442208,"DALE ENTERPRISE, VA US",10/25/2012,79,47,47
USC00442208,"DALE ENTERPRISE, VA US",10/26/2012,79,47,55
USC00442208,"DALE ENTERPRISE, VA US",10/27/2012,72,53,56
USC00442208,"DALE ENTERPRISE, VA US",10/28/2012,60,53,53
USC00442208,"DALE ENTERPRISE, VA US",10/29/2012,53,39,39
USC00442208,"DALE ENTERPRISE, VA US",10/30/2012,43,38,38
USC00442208,"DALE ENTERPRISE, VA US",10/31/2012,41,38,39
USC00442208,"DALE ENTERPRISE, VA US",11/1/2012,53,39,39
USC00442208,"DALE ENTERPRISE, VA US",11/2/2012,52,39,42
USC00442208,"DALE ENTERPRISE, VA US",11/3/2012,47,36,41
USC00442208,"DALE ENTERPRISE, VA US",11/4/2012,47,38,41
USC00442208,"DALE ENTERPRISE, VA US",11/5/2012,48,27,29
USC00442208,"DALE ENTERPRISE, VA US",11/6/2012,46,23,25
USC00442208,"DALE ENTERPRISE, VA US",11/7/2012,46,32,32
USC00442208,"DALE ENTERPRISE, VA US",11/8/2012,40,29,32
USC00442208,"DALE ENTERPRISE, VA US",11/9/2012,53,26,27
USC00442208,"DALE ENTERPRISE, VA US",11/10/2012,57,26,32
USC00442208,"DALE ENTERPRISE, VA US",11/11/2012,65,29,35
USC00442208,"DALE ENTERPRISE, VA US",11/12/2012,72,35,51
USC00442208,"DALE ENTERPRISE, VA US",11/13/2012,63,39,39
USC00442208,"DALE ENTERPRISE, VA US",11/14/2012,50,24,26
USC00442208,"DALE ENTERPRISE, VA US",11/15/2012,40,26,26
USC00442208,"DALE ENTERPRISE, VA US",11/16/2012,45,26,27
USC00442208,"DALE ENTERPRISE, VA US",11/17/2012,49,27,37
USC00442208,"DALE ENTERPRISE, VA US",11/18/2012,49,31,35
USC00442208,"DALE ENTERPRISE, VA US",11/19/2012,49,35,39
USC00442208,"DALE ENTERPRISE, VA US",11/20/2012,47,27,27
USC00442208,"DALE ENTERPRISE, VA US",11/21/2012,47,24,24
USC00442208,"DALE ENTERPRISE, VA US",11/23/2012,58,26,26
USC00442208,"DALE ENTERPRISE, VA US",11/24/2012,63,26,30
USC00442208,"DALE ENTERPRISE, VA US",11/25/2012,42,25,26
USC00442208,"DALE ENTERPRISE, VA US",11/26/2012,47,26,26
USC00442208,"DALE ENTERPRISE, VA US",11/27/2012,57,25,36
USC00442208,"DALE ENTERPRISE, VA US",11/28/2012,42,31,31
USC00442208,"DALE ENTERPRISE, VA US",11/29/2012,46,20,21
USC00442208,"DALE ENTERPRISE, VA US",11/30/2012,48,21,26
USC00442208,"DALE ENTERPRISE, VA US",12/1/2012,55,26,28
USC00442208,"DALE ENTERPRISE, VA US",12/2/2012,56,28,32
USC00442208,"DALE ENTERPRISE, VA US",12/3/2012,61,32,47
USC00442208,"DALE ENTERPRISE, VA US",12/4/2012,68,40,40
USC00442208,"DALE ENTERPRISE, VA US",12/5/2012,69,40,49
USC00442208,"DALE ENTERPRISE, VA US",12/6/2012,58,22,23
USC00442208,"DALE ENTERPRISE, VA US",12/7/2012,55,23,40
USC00442208,"DALE ENTERPRISE, VA US",12/8/2012,55,38,48
USC00442208,"DALE ENTERPRISE, VA US",12/9/2012,66,48,49
USC00442208,"DALE ENTERPRISE, VA US",12/10/2012,53,47,51
USC00442208,"DALE ENTERPRISE, VA US",12/11/2012,60,37,37
USC00442208,"DALE ENTERPRISE, VA US",12/12/2012,54,29,30
USC00442208,"DALE ENTERPRISE, VA US",12/13/2012,38,21,23
USC00442208,"DALE ENTERPRISE, VA US",12/14/2012,45,21,21
USC00442208,"DALE ENTERPRISE, VA US",12/15/2012,56,21,39
USC00442208,"DALE ENTERPRISE, VA US",12/16/2012,53,39,39
USC00442208,"DALE ENTERPRISE, VA US",12/17/2012,47,38,40
USC00442208,"DALE ENTERPRISE, VA US",12/18/2012,52,40,43
USC00442208,"DALE ENTERPRISE, VA US",12/19/2012,53,30,43
USC00442208,"DALE ENTERPRISE, VA US",12/20/2012,56,29,30
USC00442208,"DALE ENTERPRISE, VA US",12/21/2012,43,30,35
USC00442208,"DALE ENTERPRISE, VA US",12/22/2012,42,30,31
USC00442208,"DALE ENTERPRISE, VA US",12/23/2012,41,21,22
USC00442208,"DALE ENTERPRISE, VA US",12/24/2012,49,22,25
USC00442208,"DALE ENTERPRISE, VA US",12/25/2012,39,25,25
USC00442208,"DALE ENTERPRISE, VA US",12/26/2012,39,25,27
USC00442208,"DALE ENTERPRISE, VA US",12/27/2012,35,25,32
USC00442208,"DALE ENTERPRISE, VA US",12/28/2012,38,25,25
USC00442208,"DALE ENTERPRISE, VA US",12/29/2012,37,25,31
USC00442208,"DALE ENTERPRISE, VA US",12/30/2012,42,29,29
USC00442208,"DALE ENTERPRISE, VA US",12/31/2012,36,21,23
USC00442208,"DALE ENTERPRISE, VA US",1/1/2013,37,23,35
USC00442208,"DALE ENTERPRISE, VA US",1/2/2013,40,32,32
USC00442208,"DALE ENTERPRISE, VA US",1/3/2013,40,20,20
USC00442208,"DALE ENTERPRISE, VA US",1/4/2013,40,19,22
USC00442208,"DALE ENTERPRISE, VA US",1/5/2013,42,22,31
USC00442208,"DALE ENTERPRISE, VA US",1/6/2013,45,25,25
USC00442208,"DALE ENTERPRISE, VA US",1/7/2013,45,25,33
USC00442208,"DALE ENTERPRISE, VA US",1/8/2013,42,25,28
USC00442208,"DALE ENTERPRISE, VA US",1/9/2013,54,25,31
USC00442208,"DALE ENTERPRISE, VA US",1/10/2013,57,30,30
USC00442208,"DALE ENTERPRISE, VA US",1/11/2013,55,30,40
USC00442208,"DALE ENTERPRISE, VA US",1/12/2013,45,38,39
USC00442208,"DALE ENTERPRISE, VA US",1/13/2013,70,39,51
USC00442208,"DALE ENTERPRISE, VA US",1/14/2013,67,51,59
USC00442208,"DALE ENTERPRISE, VA US",1/15/2013,61,34,34
USC00442208,"DALE ENTERPRISE, VA US",1/16/2013,38,32,33
USC00442208,"DALE ENTERPRISE, VA US",1/17/2013,45,33,41
USC00442208,"DALE ENTERPRISE, VA US",1/18/2013,45,28,28
USC00442208,"DALE ENTERPRISE, VA US",1/19/2013,40,26,27
USC00442208,"DALE ENTERPRISE, VA US",1/20/2013,54,27,41
USC00442208,"DALE ENTERPRISE, VA US",1/21/2013,54,22,27
USC00442208,"DALE ENTERPRISE, VA US",1/22/2013,45,11,11
USC00442208,"DALE ENTERPRISE, VA US",1/23/2013,26,10,10
USC00442208,"DALE ENTERPRISE, VA US",1/24/2013,28,10,13
USC00442208,"DALE ENTERPRISE, VA US",1/25/2013,25,12,13
USC00442208,"DALE ENTERPRISE, VA US",1/26/2013,21,8,21
USC00442208,"DALE ENTERPRISE, VA US",1/27/2013,36,17,17
USC00442208,"DALE ENTERPRISE, VA US",1/28/2013,40,17,30
USC00442208,"DALE ENTERPRISE, VA US",1/29/2013,54,30,44
USC00442208,"DALE ENTERPRISE, VA US",1/30/2013,72,44,61
USC00442208,"DALE ENTERPRISE, VA US",1/31/2013,66,35,35
USC00442208,"DALE ENTERPRISE, VA US",2/1/2013,54,21,21
USC00442208,"DALE ENTERPRISE, VA US",2/2/2013,29,11,13
USC00442208,"DALE ENTERPRISE, VA US",2/3/2013,32,13,25
USC00442208,"DALE ENTERPRISE, VA US",2/4/2013,36,18,18
USC00442208,"DALE ENTERPRISE, VA US",2/5/2013,36,18,34
USC00442208,"DALE ENTERPRISE, VA US",2/6/2013,48,30,34
USC00442208,"DALE ENTERPRISE, VA US",2/7/2013,48,23,28
USC00442208,"DALE ENTERPRISE, VA US",2/8/2013,38,28,30
USC00442208,"DALE ENTERPRISE, VA US",2/9/2013,45,20,25
USC00442208,"DALE ENTERPRISE, VA US",2/10/2013,43,16,17
USC00442208,"DALE ENTERPRISE, VA US",2/11/2013,44,17,39
USC00442208,"DALE ENTERPRISE, VA US",2/12/2013,61,39,41
USC00442208,"DALE ENTERPRISE, VA US",2/13/2013,60,31,32
USC00442208,"DALE ENTERPRISE, VA US",2/14/2013,43,25,26
USC00442208,"DALE ENTERPRISE, VA US",2/15/2013,47,24,24
USC00442208,"DALE ENTERPRISE, VA US",2/16/2013,34,23,30
USC00442208,"DALE ENTERPRISE, VA US",2/17/2013,34,17,17
USC00442208,"DALE ENTERPRISE, VA US",2/18/2013,17,11,11
USC00442208,"DALE ENTERPRISE, VA US",2/19/2013,45,11,35
USC00442208,"DALE ENTERPRISE, VA US",2/20/2013,49,26,26
USC00442208,"DALE ENTERPRISE, VA US",2/21/2013,40,17,18
USC00442208,"DALE ENTERPRISE, VA US",2/22/2013,33,18,25
USC00442208,"DALE ENTERPRISE, VA US",2/23/2013,33,25,31
USC00442208,"DALE ENTERPRISE, VA US",2/24/2013,50,31,32
USC00442208,"DALE ENTERPRISE, VA US",2/25/2013,51,20,21
USC00442208,"DALE ENTERPRISE, VA US",2/26/2013,42,21,27
USC00442208,"DALE ENTERPRISE, VA US",2/27/2013,37,27,35
USC00442208,"DALE ENTERPRISE, VA US",2/28/2013,51,31,33
USC00442208,"DALE ENTERPRISE, VA US",3/1/2013,42,33,34
USC00442208,"DALE ENTERPRISE, VA US",3/2/2013,38,27,28
USC00442208,"DALE ENTERPRISE, VA US",3/3/2013,40,20,24
USC00442208,"DALE ENTERPRISE, VA US",3/4/2013,40,19,22
USC00442208,"DALE ENTERPRISE, VA US",3/5/2013,47,22,32
USC00442208,"DALE ENTERPRISE, VA US",3/6/2013,48,29,29
USC00442208,"DALE ENTERPRISE, VA US",3/7/2013,37,29,34
USC00442208,"DALE ENTERPRISE, VA US",3/8/2013,39,31,31
USC00442208,"DALE ENTERPRISE, VA US",3/9/2013,41,19,25
USC00442208,"DALE ENTERPRISE, VA US",3/10/2013,53,25,25
USC00442208,"DALE ENTERPRISE, VA US",3/11/2013,60,25,42
USC00442208,"DALE ENTERPRISE, VA US",3/12/2013,55,42,51
USC00442208,"DALE ENTERPRISE, VA US",3/13/2013,60,27,27
USC00442208,"DALE ENTERPRISE, VA US",3/14/2013,46,23,24
USC00442208,"DALE ENTERPRISE, VA US",3/15/2013,44,23,25
USC00442208,"DALE ENTERPRISE, VA US",3/16/2013,58,25,38
USC00442208,"DALE ENTERPRISE, VA US",3/17/2013,61,33,34
USC00442208,"DALE ENTERPRISE, VA US",3/18/2013,37,29,29
USC00442208,"DALE ENTERPRISE, VA US",3/19/2013,31,29,31
USC00442208,"DALE ENTERPRISE, VA US",3/20/2013,56,31,31
USC00442208,"DALE ENTERPRISE, VA US",3/21/2013,50,23,24
USC00442208,"DALE ENTERPRISE, VA US",3/22/2013,35,20,20
USC00442208,"DALE ENTERPRISE, VA US",3/23/2013,47,20,21
USC00442208,"DALE ENTERPRISE, VA US",3/24/2013,36,21,28
USC00442208,"DALE ENTERPRISE, VA US",3/25/2013,35,27,28
USC00442208,"DALE ENTERPRISE, VA US",3/26/2013,36,28,32
USC00442208,"DALE ENTERPRISE, VA US",3/27/2013,42,28,29
USC00442208,"DALE ENTERPRISE, VA US",3/28/2013,44,29,31
USC00442208,"DALE ENTERPRISE, VA US",3/29/2013,48,31,31
USC00442208,"DALE ENTERPRISE, VA US",3/30/2013,54,25,28
USC00442208,"DALE ENTERPRISE, VA US",3/31/2013,58,28,39
USC00442208,"DALE ENTERPRISE, VA US",4/1/2013,54,34,35
USC00442208,"DALE ENTERPRISE, VA US",4/2/2013,57,29,31
USC00442208,"DALE ENTERPRISE, VA US",4/3/2013,48,23,28
USC00442208,"DALE ENTERPRISE, VA US",4/4/2013,51,21,22
USC00442208,"DALE ENTERPRISE, VA US",4/5/2013,44,22,33
USC00442208,"DALE ENTERPRISE, VA US",4/6/2013,62,32,38
USC00442208,"DALE ENTERPRISE, VA US",4/7/2013,62,38,38
USC00442208,"DALE ENTERPRISE, VA US",4/8/2013,68,38,42
USC00442208,"DALE ENTERPRISE, VA US",4/9/2013,76,42,55
USC00442208,"DALE ENTERPRISE, VA US",4/10/2013,81,52,54
USC00442208,"DALE ENTERPRISE, VA US",4/11/2013,87,53,54
USC00442208,"DALE ENTERPRISE, VA US",4/12/2013,83,54,66
USC00442208,"DALE ENTERPRISE, VA US",4/13/2013,75,42,45
USC00442208,"DALE ENTERPRISE, VA US",4/14/2013,70,36,39
USC00442208,"DALE ENTERPRISE, VA US",4/15/2013,72,39,49
USC00442208,"DALE ENTERPRISE, VA US",4/16/2013,60,49,54
USC00442208,"DALE ENTERPRISE, VA US",4/17/2013,73,54,59
USC00442208,"DALE ENTERPRISE, VA US",4/18/2013,81,59,59
USC00442208,"DALE ENTERPRISE, VA US",4/19/2013,73,59,63
USC00442208,"DALE ENTERPRISE, VA US",4/20/2013,71,38,44
USC00442208,"DALE ENTERPRISE, VA US",4/21/2013,59,31,32
USC00442208,"DALE ENTERPRISE, VA US",4/22/2013,52,29,31
USC00442208,"DALE ENTERPRISE, VA US",4/23/2013,56,31,40
USC00442208,"DALE ENTERPRISE, VA US",4/24/2013,66,40,45
USC00442208,"DALE ENTERPRISE, VA US",4/25/2013,75,37,38
USC00442208,"DALE ENTERPRISE, VA US",4/26/2013,64,34,36
USC00442208,"DALE ENTERPRISE, VA US",4/27/2013,65,36,50
USC00442208,"DALE ENTERPRISE, VA US",4/28/2013,70,50,50
USC00442208,"DALE ENTERPRISE, VA US",4/29/2013,56,49,49
USC00442208,"DALE ENTERPRISE, VA US",4/30/2013,66,49,51
USC00442208,"DALE ENTERPRISE, VA US",5/1/2013,63,50,50
USC00442208,"DALE ENTERPRISE, VA US",5/2/2013,70,41,44
USC00442208,"DALE ENTERPRISE, VA US",5/3/2013,70,38,42
USC00442208,"DALE ENTERPRISE, VA US",5/4/2013,66,35,37
USC00442208,"DALE ENTERPRISE, VA US",5/5/2013,63,37,41
USC00442208,"DALE ENTERPRISE, VA US",5/6/2013,65,41,46
USC00442208,"DALE ENTERPRISE, VA US",5/7/2013,55,46,55
USC00442208,"DALE ENTERPRISE, VA US",5/8/2013,60,48,50
USC00442208,"DALE ENTERPRISE, VA US",5/9/2013,61,45,46
USC00442208,"DALE ENTERPRISE, VA US",5/10/2013,76,46,53
USC00442208,"DALE ENTERPRISE, VA US",5/11/2013,72,53,59
USC00442208,"DALE ENTERPRISE, VA US",5/12/2013,76,51,51
