Month,Day,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1,21,37.0,49.0,46.0,42.0,45.0,53.0,50.0,54.0,55.0,36.0,46.0,56.0,49.0,70.0,49.0,53.0,55.0,50.0,58.0,44.0,57.0,56.0,33.0,65.0,44.0,23.0,63.0,43.0,48.0,56.0,65.0,30.0,43.0,58.0,65.0,27.0,52.0,37.0,40.0,64.0,54.0,51.0,64.0,31.0,52.0,43.0,45.0,32.0,43.0,40.0,41.0,50.0,42.0,42.0,52.0,42.0,34.0,52.0,56.0,45.0,48.0,58.0,32.0,37.0,51.0,40.0,64.0,28.0,25.0,40.0,55.0,58.0,45.0,40.0,58.0,53.0,36.0,22.0,45.0,48.0,,58.0,29.0,39.0,28.0,31.0,35.0,43.0,42.0,35.0,,21.0,17.0,50.0,38.0,51.0,35.0,58.0,46.0,58.0,33.0,16.0,41.0,31.0,48.0,35.0,53.0,32.0,32.0,37.0,42.0,27.0,38.0,61.0,34.0,38.0,26.0,44.0,41.0,35.0,54.0,56.0,45.0,22.0,57.0,62.0,35.0,32.0,41.0,42.0,52.0,25.0,24.0
1,22,41.0,50.0,35.0,42.0,47.0,40.0,62.0,56.0,52.0,38.0,43.0,57.0,44.0,66.0,52.0,55.0,59.0,40.0,57.0,50.0,48.0,43.0,31.0,68.0,54.0,27.0,62.0,36.0,66.0,48.0,60.0,37.0,52.0,50.0,74.0,47.0,49.0,38.0,40.0,66.0,68.0,43.0,60.0,43.0,62.0,43.0,47.0,38.0,53.0,40.0,45.0,50.0,49.0,42.0,28.0,40.0,60.0,53.0,34.0,40.0,52.0,41.0,45.0,39.0,56.0,42.0,63.0,26.0,20.0,55.0,42.0,56.0,51.0,36.0,65.0,50.0,36.0,19.0,45.0,44.0,,59.0,36.0,31.0,25.0,28.0,38.0,45.0,52.0,28.0,,29.0,27.0,63.0,35.0,41.0,45.0,52.0,27.0,52.0,45.0,21.0,39.0,32.0,48.0,37.0,41.0,17.0,34.0,48.0,34.0,27.0,29.0,61.0,26.0,27.0,33.0,34.0,36.0,35.0,45.0,32.0,44.0,30.0,59.0,63.0,24.0,32.0,51.0,26.0,43.0,31.0,18.0
1,23,45.0,57.0,36.0,35.0,38.0,50.0,57.0,64.0,39.0,40.0,47.0,55.0,35.0,67.0,42.0,44.0,59.0,39.0,40.0,55.0,49.0,56.0,48.0,57.0,39.0,27.0,51.0,33.0,61.0,39.0,50.0,52.0,47.0,37.0,68.0,53.0,53.0,36.0,46.0,62.0,65.0,50.0,30.0,42.0,58.0,51.0,31.0,34.0,52.0,59.0,60.0,45.0,44.0,32.0,41.0,34.0,50.0,62.0,32.0,42.0,54.0,25.0,40.0,38.0,60.0,50.0,35.0,30.0,32.0,55.0,41.0,55.0,49.0,34.0,70.0,49.0,40.0,32.0,45.0,56.0,,67.0,39.0,42.0,30.0,29.0,36.0,43.0,41.0,37.0,,36.0,40.0,46.0,29.0,39.0,55.0,51.0,39.0,43.0,53.0,43.0,37.0,44.0,50.0,39.0,54.0,22.0,35.0,51.0,28.0,43.0,27.0,40.0,41.0,42.0,50.0,33.0,20.0,43.0,26.0,16.0,46.0,20.0,46.0,60.0,32.0,41.0,45.0,26.0,38.0,41.0,19.0
1,24,41.0,56.0,35.0,50.0,40.0,37.0,55.0,54.0,52.0,39.0,40.0,42.0,39.0,56.0,30.0,35.0,70.0,42.0,43.0,49.0,54.0,48.0,49.0,51.0,40.0,36.0,53.0,38.0,48.0,30.0,35.0,49.0,37.0,40.0,47.0,49.0,46.0,34.0,55.0,61.0,59.0,50.0,32.0,20.0,41.0,48.0,48.0,31.0,50.0,62.0,60.0,45.0,37.0,35.0,60.0,18.0,66.0,70.0,50.0,34.0,62.0,32.0,35.0,33.0,32.0,40.0,45.0,32.0,36.0,44.0,35.0,50.0,36.0,29.0,69.0,40.0,54.0,32.0,41.0,59.0,,60.0,48.0,61.0,33.0,38.0,39.0,35.0,46.0,36.0,,47.0,42.0,38.0,28.0,48.0,54.0,60.0,41.0,44.0,53.0,48.0,37.0,48.0,53.0,36.0,67.0,30.0,42.0,53.0,14.0,29.0,20.0,46.0,41.0,42.0,60.0,39.0,20.0,46.0,28.0,21.0,37.0,27.0,46.0,48.0,51.0,46.0,37.0,38.0,43.0,44.0,34.0
1,25,55.0,27.0,30.0,52.0,19.0,42.0,55.0,51.0,48.0,43.0,40.0,41.0,35.0,45.0,56.0,43.0,69.0,38.0,52.0,41.0,54.0,48.0,49.0,60.0,42.0,40.0,53.0,34.0,36.0,25.0,45.0,49.0,51.0,33.0,53.0,48.0,46.0,35.0,65.0,53.0,51.0,65.0,20.0,21.0,64.0,58.0,43.0,25.0,47.0,50.0,75.0,59.0,32.0,40.0,60.0,23.0,63.0,72.0,45.0,38.0,46.0,43.0,38.0,30.0,45.0,42.0,58.0,40.0,16.0,60.0,26.0,54.0,49.0,25.0,69.0,40.0,51.0,51.0,45.0,54.0,,45.0,53.0,53.0,37.0,38.0,39.0,48.0,55.0,33.0,,51.0,41.0,34.0,26.0,39.0,49.0,54.0,35.0,31.0,42.0,57.0,35.0,50.0,37.0,26.0,55.0,35.0,46.0,61.0,31.0,41.0,31.0,52.0,36.0,26.0,52.0,54.0,33.0,57.0,25.0,21.0,37.0,35.0,49.0,48.0,52.0,41.0,37.0,39.0,48.0,52.0,37.0
1,26,52.0,27.0,40.0,48.0,29.0,44.0,54.0,48.0,40.0,40.0,40.0,42.0,22.0,34.0,48.0,52.0,52.0,41.0,60.0,58.0,57.0,50.0,49.0,64.0,42.0,40.0,52.0,28.0,34.0,29.0,52.0,42.0,53.0,39.0,45.0,48.0,48.0,33.0,58.0,47.0,51.0,63.0,33.0,27.0,56.0,34.0,37.0,20.0,38.0,49.0,71.0,65.0,35.0,47.0,53.0,30.0,55.0,76.0,32.0,63.0,39.0,60.0,47.0,37.0,48.0,44.0,54.0,54.0,15.0,59.0,36.0,47.0,60.0,23.0,68.0,34.0,35.0,53.0,48.0,46.0,,48.0,53.0,53.0,35.0,44.0,38.0,46.0,57.0,29.0,,55.0,37.0,37.0,23.0,32.0,58.0,51.0,42.0,36.0,33.0,44.0,41.0,37.0,50.0,42.0,53.0,29.0,33.0,48.0,38.0,17.0,37.0,38.0,33.0,32.0,36.0,56.0,50.0,52.0,21.0,22.0,43.0,44.0,64.0,43.0,37.0,48.0,34.0,48.0,43.0,56.0,38.0
1,27,61.0,38.0,38.0,42.0,24.0,38.0,50.0,48.0,36.0,46.0,46.0,42.0,40.0,33.0,38.0,47.0,52.0,52.0,66.0,39.0,50.0,55.0,38.0,66.0,36.0,33.0,55.0,43.0,42.0,30.0,45.0,35.0,50.0,40.0,32.0,40.0,38.0,36.0,60.0,79.0,49.0,62.0,35.0,21.0,40.0,24.0,32.0,20.0,37.0,52.0,30.0,70.0,43.0,39.0,56.0,35.0,54.0,69.0,49.0,60.0,50.0,67.0,45.0,31.0,50.0,44.0,37.0,49.0,24.0,61.0,36.0,55.0,60.0,34.0,60.0,43.0,30.0,50.0,26.0,41.0,,66.0,49.0,53.0,36.0,30.0,43.0,47.0,56.0,27.0,,55.0,43.0,35.0,23.0,31.0,57.0,50.0,48.0,38.0,43.0,44.0,38.0,44.0,31.0,41.0,51.0,29.0,46.0,60.0,41.0,17.0,54.0,36.0,32.0,34.0,30.0,39.0,37.0,62.0,36.0,35.0,31.0,51.0,55.0,56.0,40.0,43.0,46.0,35.0,45.0,70.0,48.0
1,28,43.0,42.0,36.0,43.0,14.0,43.0,30.0,43.0,34.0,39.0,60.0,30.0,40.0,50.0,32.0,45.0,50.0,42.0,60.0,34.0,43.0,69.0,35.0,63.0,50.0,24.0,56.0,47.0,51.0,31.0,51.0,42.0,37.0,42.0,36.0,36.0,38.0,55.0,57.0,79.0,36.0,65.0,23.0,17.0,32.0,29.0,34.0,25.0,37.0,44.0,28.0,71.0,44.0,41.0,63.0,28.0,68.0,38.0,64.0,54.0,52.0,46.0,33.0,35.0,46.0,38.0,43.0,49.0,21.0,44.0,19.0,50.0,48.0,32.0,44.0,45.0,30.0,46.0,18.0,48.0,,61.0,55.0,36.0,45.0,30.0,38.0,42.0,50.0,47.0,,48.0,39.0,20.0,26.0,33.0,57.0,58.0,54.0,48.0,53.0,30.0,40.0,55.0,42.0,43.0,66.0,36.0,42.0,69.0,22.0,24.0,28.0,48.0,56.0,34.0,29.0,44.0,31.0,57.0,40.0,48.0,29.0,42.0,38.0,48.0,43.0,50.0,42.0,33.0,41.0,59.0,44.0
1,29,62.0,34.0,33.0,56.0,28.0,37.0,28.0,37.0,44.0,32.0,64.0,25.0,32.0,48.0,33.0,43.0,41.0,34.0,48.0,34.0,43.0,69.0,42.0,58.0,54.0,37.0,48.0,40.0,50.0,40.0,45.0,51.0,22.0,37.0,54.0,22.0,34.0,52.0,60.0,60.0,35.0,13.0,39.0,22.0,44.0,49.0,39.0,28.0,37.0,40.0,31.0,61.0,40.0,40.0,66.0,35.0,60.0,63.0,58.0,36.0,40.0,39.0,32.0,42.0,60.0,35.0,55.0,47.0,28.0,42.0,29.0,37.0,44.0,16.0,36.0,47.0,51.0,51.0,32.0,40.0,,56.0,72.0,44.0,23.0,22.0,37.0,37.0,41.0,47.0,,42.0,36.0,33.0,34.0,38.0,61.0,47.0,53.0,50.0,50.0,55.0,31.0,35.0,46.0,40.0,67.0,33.0,44.0,66.0,48.0,31.0,28.0,45.0,39.0,36.0,45.0,47.0,35.0,54.0,54.0,15.0,32.0,43.0,44.0,47.0,44.0,44.0,35.0,34.0,53.0,46.0,53.0
1,30,55.0,40.0,40.0,58.0,29.0,33.0,44.0,37.0,48.0,26.0,55.0,33.0,28.0,58.0,36.0,31.0,35.0,40.0,56.0,40.0,58.0,69.0,34.0,62.0,61.0,37.0,56.0,62.0,56.0,42.0,41.0,52.0,40.0,45.0,61.0,26.0,34.0,27.0,52.0,60.0,40.0,16.0,30.0,25.0,43.0,57.0,38.0,32.0,50.0,38.0,37.0,46.0,36.0,40.0,68.0,30.0,31.0,58.0,39.0,25.0,52.0,50.0,26.0,54.0,55.0,42.0,63.0,42.0,29.0,41.0,37.0,48.0,30.0,13.0,38.0,45.0,59.0,53.0,47.0,43.0,,56.0,69.0,39.0,25.0,27.0,35.0,29.0,31.0,46.0,,39.0,36.0,33.0,51.0,53.0,61.0,46.0,59.0,53.0,49.0,55.0,26.0,34.0,39.0,47.0,44.0,37.0,51.0,74.0,46.0,40.0,32.0,57.0,30.0,45.0,42.0,32.0,41.0,43.0,72.0,25.0,38.0,37.0,39.0,47.0,41.0,40.0,30.0,29.0,50.0,48.0,56.0
1,31,45.0,52.0,32.0,47.0,34.0,39.0,23.0,31.0,40.0,28.0,50.0,38.0,,50.0,37.0,29.0,27.0,39.0,40.0,33.0,57.0,65.0,32.0,67.0,56.0,36.0,58.0,54.0,53.0,42.0,48.0,49.0,43.0,43.0,58.0,34.0,30.0,32.0,58.0,39.0,50.0,35.0,27.0,30.0,47.0,50.0,41.0,36.0,38.0,54.0,45.0,51.0,33.0,50.0,66.0,25.0,38.0,65.0,28.0,40.0,57.0,39.0,35.0,38.0,45.0,41.0,45.0,37.0,35.0,35.0,33.0,40.0,20.0,29.0,51.0,43.0,60.0,46.0,36.0,36.0,,65.0,48.0,41.0,29.0,26.0,32.0,25.0,37.0,51.0,,34.0,42.0,44.0,48.0,61.0,61.0,53.0,53.0,48.0,62.0,29.0,29.0,45.0,39.0,41.0,49.0,28.0,60.0,78.0,31.0,34.0,32.0,59.0,38.0,45.0,36.0,21.0,38.0,47.0,66.0,31.0,39.0,48.0,33.0,30.0,29.0,33.0,35.0,29.0,54.0,41.0,50.0
2,1,62.0,52.0,38.0,62.0,35.0,19.0,28.0,20.0,34.0,29.0,51.0,33.0,30.0,50.0,34.0,44.0,40.0,39.0,38.0,35.0,48.0,52.0,50.0,66.0,57.0,35.0,42.0,33.0,35.0,42.0,56.0,50.0,50.0,41.0,45.0,48.0,30.0,38.0,44.0,40.0,49.0,36.0,29.0,28.0,50.0,35.0,42.0,40.0,45.0,47.0,46.0,42.0,30.0,42.0,50.0,27.0,40.0,60.0,48.0,59.0,52.0,40.0,52.0,38.0,43.0,39.0,38.0,43.0,40.0,38.0,30.0,49.0,28.0,28.0,65.0,37.0,49.0,52.0,19.0,42.0,38.0,61.0,38.0,45.0,30.0,26.0,29.0,22.0,37.0,54.0,49.0,40.0,39.0,47.0,40.0,69.0,72.0,63.0,47.0,38.0,52.0,30.0,38.0,31.0,47.0,41.0,38.0,35.0,47.0,68.0,31.0,26.0,35.0,48.0,32.0,40.0,48.0,24.0,35.0,64.0,54.0,50.0,39.0,62.0,54.0,40.0,28.0,40.0,35.0,30.0,54.0,44.0,48.0
2,2,62.0,41.0,24.0,57.0,35.0,22.0,43.0,36.0,40.0,38.0,65.0,34.0,28.0,41.0,60.0,30.0,53.0,53.0,76.0,34.0,38.0,55.0,46.0,46.0,35.0,29.0,47.0,55.0,44.0,56.0,58.0,54.0,46.0,50.0,58.0,44.0,30.0,47.0,54.0,40.0,57.0,34.0,42.0,29.0,51.0,39.0,40.0,42.0,46.0,28.0,41.0,45.0,33.0,41.0,44.0,33.0,40.0,63.0,48.0,56.0,38.0,56.0,50.0,45.0,47.0,33.0,30.0,43.0,23.0,31.0,37.0,43.0,30.0,29.0,67.0,46.0,46.0,58.0,24.0,39.0,53.0,61.0,31.0,40.0,37.0,28.0,32.0,23.0,46.0,36.0,44.0,50.0,35.0,60.0,50.0,65.0,74.0,71.0,56.0,46.0,35.0,31.0,48.0,26.0,59.0,45.0,39.0,35.0,37.0,71.0,38.0,29.0,39.0,47.0,38.0,33.0,60.0,36.0,45.0,64.0,29.0,53.0,42.0,56.0,51.0,52.0,31.0,40.0,35.0,36.0,37.0,54.0,50.0
2,3,50.0,50.0,28.0,40.0,40.0,25.0,54.0,51.0,36.0,32.0,60.0,38.0,17.0,33.0,58.0,37.0,58.0,56.0,56.0,32.0,37.0,58.0,38.0,34.0,25.0,45.0,52.0,47.0,48.0,52.0,59.0,57.0,42.0,48.0,60.0,50.0,34.0,58.0,41.0,69.0,55.0,32.0,52.0,29.0,36.0,49.0,49.0,42.0,39.0,34.0,35.0,42.0,37.0,46.0,40.0,38.0,40.0,61.0,28.0,55.0,56.0,49.0,25.0,45.0,48.0,25.0,40.0,41.0,13.0,59.0,41.0,43.0,24.0,36.0,58.0,43.0,46.0,54.0,29.0,34.0,55.0,39.0,32.0,39.0,49.0,28.0,36.0,27.0,29.0,40.0,46.0,46.0,32.0,54.0,52.0,48.0,66.0,67.0,63.0,54.0,57.0,31.0,48.0,25.0,48.0,47.0,56.0,36.0,49.0,41.0,49.0,36.0,43.0,59.0,38.0,48.0,51.0,33.0,59.0,55.0,32.0,62.0,47.0,45.0,48.0,39.0,55.0,62.0,35.0,45.0,40.0,49.0,48.0
2,4,45.0,37.0,35.0,54.0,36.0,40.0,58.0,48.0,42.0,25.0,65.0,40.0,27.0,48.0,65.0,35.0,65.0,46.0,60.0,29.0,42.0,60.0,38.0,33.0,43.0,41.0,56.0,43.0,54.0,43.0,43.0,61.0,40.0,40.0,66.0,66.0,40.0,63.0,56.0,68.0,45.0,45.0,45.0,51.0,33.0,59.0,41.0,44.0,39.0,46.0,48.0,45.0,32.0,35.0,41.0,35.0,54.0,47.0,38.0,52.0,47.0,40.0,33.0,35.0,62.0,32.0,50.0,47.0,35.0,66.0,31.0,47.0,28.0,33.0,45.0,45.0,37.0,25.0,30.0,37.0,51.0,37.0,29.0,59.0,47.0,23.0,41.0,28.0,28.0,47.0,39.0,49.0,31.0,44.0,46.0,46.0,34.0,61.0,66.0,66.0,49.0,40.0,39.0,15.0,59.0,38.0,53.0,42.0,38.0,44.0,51.0,42.0,43.0,60.0,34.0,55.0,33.0,37.0,35.0,50.0,36.0,47.0,35.0,53.0,38.0,33.0,60.0,65.0,41.0,55.0,38.0,58.0,52.0
2,5,38.0,33.0,21.0,46.0,33.0,44.0,53.0,47.0,33.0,26.0,57.0,45.0,20.0,45.0,29.0,27.0,68.0,40.0,49.0,25.0,40.0,50.0,34.0,45.0,38.0,15.0,53.0,30.0,50.0,40.0,32.0,50.0,56.0,38.0,65.0,62.0,30.0,40.0,50.0,49.0,37.0,40.0,39.0,50.0,34.0,50.0,41.0,44.0,39.0,50.0,46.0,56.0,40.0,35.0,19.0,35.0,49.0,46.0,44.0,48.0,46.0,37.0,37.0,56.0,51.0,37.0,51.0,45.0,33.0,65.0,49.0,59.0,34.0,30.0,47.0,48.0,49.0,39.0,49.0,33.0,53.0,34.0,33.0,54.0,43.0,27.0,36.0,35.0,30.0,42.0,34.0,45.0,31.0,66.0,46.0,35.0,30.0,48.0,69.0,54.0,56.0,48.0,39.0,12.0,38.0,34.0,57.0,43.0,46.0,37.0,47.0,42.0,40.0,42.0,33.0,51.0,26.0,36.0,44.0,46.0,36.0,33.0,53.0,51.0,37.0,38.0,65.0,65.0,44.0,55.0,34.0,52.0,62.0
2,6,45.0,44.0,12.0,48.0,42.0,42.0,40.0,58.0,36.0,34.0,40.0,56.0,41.0,34.0,24.0,46.0,58.0,32.0,39.0,35.0,37.0,38.0,53.0,49.0,40.0,41.0,44.0,40.0,59.0,50.0,29.0,41.0,58.0,42.0,68.0,48.0,34.0,39.0,51.0,53.0,35.0,35.0,37.0,34.0,41.0,59.0,41.0,44.0,50.0,48.0,54.0,56.0,41.0,50.0,37.0,39.0,43.0,52.0,41.0,40.0,45.0,40.0,41.0,43.0,40.0,45.0,46.0,53.0,36.0,57.0,56.0,51.0,58.0,28.0,42.0,49.0,47.0,39.0,48.0,42.0,46.0,34.0,46.0,42.0,25.0,25.0,32.0,32.0,43.0,42.0,33.0,35.0,45.0,64.0,51.0,25.0,53.0,64.0,63.0,43.0,48.0,50.0,20.0,20.0,52.0,38.0,52.0,40.0,43.0,37.0,39.0,31.0,51.0,38.0,18.0,71.0,23.0,32.0,45.0,36.0,48.0,53.0,40.0,40.0,52.0,37.0,68.0,55.0,48.0,32.0,57.0,53.0,41.0
2,7,56.0,50.0,2.0,47.0,46.0,50.0,28.0,58.0,40.0,40.0,40.0,59.0,37.0,36.0,21.0,41.0,46.0,38.0,47.0,39.0,35.0,46.0,43.0,49.0,51.0,43.0,45.0,41.0,60.0,42.0,36.0,33.0,62.0,47.0,65.0,39.0,47.0,40.0,49.0,57.0,39.0,42.0,26.0,30.0,45.0,59.0,44.0,45.0,43.0,45.0,51.0,54.0,45.0,50.0,42.0,35.0,52.0,51.0,38.0,40.0,49.0,39.0,48.0,49.0,51.0,40.0,48.0,46.0,37.0,29.0,52.0,51.0,54.0,43.0,27.0,42.0,40.0,44.0,40.0,38.0,45.0,55.0,41.0,31.0,29.0,26.0,32.0,34.0,46.0,39.0,38.0,27.0,38.0,35.0,52.0,34.0,46.0,63.0,65.0,41.0,39.0,49.0,21.0,27.0,52.0,38.0,62.0,37.0,55.0,44.0,39.0,39.0,55.0,37.0,27.0,65.0,42.0,26.0,35.0,47.0,48.0,35.0,39.0,42.0,63.0,47.0,60.0,49.0,48.0,36.0,52.0,44.0,56.0
2,8,40.0,59.0,4.0,37.0,45.0,60.0,29.0,70.0,36.0,32.0,51.0,58.0,37.0,35.0,42.0,37.0,42.0,45.0,41.0,38.0,46.0,35.0,32.0,33.0,52.0,43.0,42.0,40.0,55.0,35.0,42.0,30.0,68.0,37.0,55.0,64.0,50.0,54.0,54.0,60.0,60.0,39.0,41.0,32.0,65.0,55.0,55.0,47.0,40.0,39.0,51.0,47.0,41.0,52.0,41.0,39.0,57.0,40.0,23.0,55.0,47.0,38.0,40.0,59.0,45.0,37.0,55.0,37.0,32.0,41.0,43.0,43.0,67.0,40.0,26.0,43.0,36.0,46.0,32.0,26.0,45.0,45.0,40.0,39.0,35.0,28.0,37.0,37.0,45.0,48.0,35.0,38.0,27.0,43.0,54.0,43.0,39.0,59.0,52.0,38.0,50.0,40.0,27.0,37.0,37.0,38.0,45.0,50.0,54.0,41.0,36.0,38.0,60.0,34.0,26.0,45.0,62.0,24.0,,54.0,38.0,41.0,55.0,42.0,69.0,39.0,66.0,52.0,41.0,35.0,55.0,50.0,55.0
2,9,40.0,62.0,12.0,36.0,44.0,64.0,5.0,64.0,52.0,35.0,45.0,33.0,37.0,48.0,38.0,30.0,38.0,41.0,40.0,41.0,49.0,40.0,38.0,41.0,43.0,50.0,36.0,40.0,62.0,37.0,49.0,38.0,65.0,37.0,54.0,62.0,52.0,40.0,56.0,52.0,35.0,20.0,52.0,43.0,61.0,68.0,49.0,56.0,39.0,41.0,47.0,44.0,47.0,48.0,25.0,32.0,64.0,55.0,22.0,56.0,54.0,42.0,50.0,62.0,60.0,28.0,46.0,58.0,42.0,37.0,32.0,44.0,60.0,40.0,28.0,39.0,38.0,41.0,32.0,31.0,40.0,29.0,42.0,40.0,46.0,29.0,35.0,35.0,42.0,49.0,37.0,53.0,34.0,42.0,37.0,43.0,30.0,65.0,60.0,35.0,45.0,55.0,21.0,46.0,31.0,43.0,50.0,35.0,65.0,61.0,29.0,36.0,65.0,31.0,29.0,51.0,63.0,23.0,43.0,55.0,45.0,36.0,67.0,46.0,65.0,42.0,61.0,41.0,40.0,47.0,66.0,58.0,43.0
2,10,61.0,56.0,24.0,42.0,36.0,67.0,0.0,33.0,45.0,31.0,49.0,31.0,36.0,43.0,53.0,35.0,55.0,45.0,36.0,34.0,45.0,45.0,41.0,49.0,34.0,50.0,34.0,52.0,60.0,54.0,48.0,42.0,63.0,36.0,52.0,45.0,51.0,40.0,37.0,68.0,32.0,23.0,49.0,42.0,53.0,59.0,48.0,51.0,39.0,40.0,49.0,42.0,61.0,46.0,34.0,25.0,55.0,52.0,29.0,57.0,52.0,64.0,55.0,57.0,60.0,29.0,71.0,58.0,45.0,34.0,48.0,44.0,54.0,50.0,39.0,36.0,36.0,40.0,28.0,30.0,25.0,31.0,30.0,61.0,61.0,33.0,25.0,33.0,39.0,42.0,36.0,58.0,45.0,40.0,48.0,46.0,35.0,61.0,52.0,36.0,62.0,21.0,31.0,47.0,33.0,45.0,58.0,55.0,67.0,57.0,40.0,42.0,65.0,28.0,34.0,57.0,58.0,29.0,31.0,43.0,43.0,36.0,51.0,38.0,40.0,47.0,37.0,47.0,56.0,54.0,68.0,65.0,49.0
2,11,50.0,56.0,25.0,35.0,32.0,66.0,10.0,53.0,40.0,34.0,44.0,31.0,37.0,36.0,41.0,53.0,41.0,33.0,43.0,37.0,50.0,41.0,51.0,57.0,33.0,52.0,37.0,45.0,46.0,70.0,45.0,44.0,60.0,30.0,45.0,43.0,39.0,43.0,41.0,79.0,35.0,36.0,43.0,31.0,38.0,46.0,49.0,52.0,50.0,44.0,55.0,34.0,56.0,41.0,48.0,30.0,41.0,55.0,48.0,52.0,46.0,55.0,51.0,52.0,53.0,35.0,69.0,55.0,48.0,28.0,49.0,48.0,52.0,53.0,49.0,22.0,40.0,41.0,41.0,38.0,29.0,33.0,50.0,63.0,62.0,35.0,22.0,39.0,56.0,44.0,30.0,54.0,47.0,33.0,51.0,43.0,49.0,49.0,42.0,57.0,53.0,26.0,35.0,59.0,36.0,50.0,61.0,58.0,48.0,46.0,40.0,46.0,38.0,41.0,35.0,44.0,63.0,23.0,36.0,43.0,44.0,35.0,36.0,28.0,35.0,48.0,37.0,50.0,37.0,57.0,67.0,63.0,46.0
2,12,37.0,32.0,22.0,49.0,46.0,66.0,8.0,50.0,37.0,38.0,60.0,28.0,36.0,40.0,35.0,44.0,54.0,32.0,59.0,39.0,52.0,31.0,58.0,59.0,25.0,54.0,60.0,41.0,43.0,59.0,40.0,42.0,57.0,38.0,60.0,48.0,35.0,54.0,49.0,76.0,28.0,42.0,46.0,32.0,52.0,36.0,49.0,59.0,55.0,35.0,41.0,32.0,53.0,40.0,48.0,44.0,51.0,51.0,65.0,52.0,54.0,44.0,24.0,47.0,34.0,32.0,45.0,40.0,36.0,27.0,43.0,34.0,66.0,51.0,44.0,30.0,39.0,37.0,51.0,47.0,36.0,54.0,45.0,54.0,55.0,40.0,26.0,38.0,36.0,40.0,31.0,65.0,42.0,30.0,51.0,38.0,44.0,49.0,38.0,45.0,48.0,42.0,48.0,57.0,36.0,46.0,68.0,61.0,37.0,40.0,38.0,42.0,37.0,41.0,32.0,31.0,66.0,31.0,45.0,40.0,61.0,32.0,42.0,26.0,68.0,61.0,34.0,56.0,37.0,62.0,49.0,59.0,33.0
2,13,44.0,37.0,20.0,53.0,48.0,50.0,8.0,64.0,31.0,33.0,68.0,30.0,41.0,62.0,45.0,48.0,60.0,38.0,62.0,40.0,37.0,24.0,59.0,57.0,36.0,54.0,59.0,46.0,45.0,51.0,66.0,39.0,53.0,51.0,56.0,44.0,34.0,52.0,52.0,64.0,40.0,40.0,46.0,31.0,57.0,65.0,55.0,52.0,47.0,37.0,39.0,33.0,48.0,48.0,50.0,40.0,67.0,47.0,68.0,52.0,43.0,32.0,32.0,46.0,45.0,29.0,57.0,35.0,35.0,35.0,30.0,44.0,60.0,53.0,41.0,26.0,28.0,37.0,44.0,45.0,47.0,63.0,40.0,65.0,46.0,39.0,26.0,39.0,36.0,37.0,33.0,61.0,35.0,26.0,49.0,26.0,37.0,63.0,49.0,33.0,40.0,42.0,23.0,57.0,37.0,52.0,71.0,27.0,34.0,56.0,35.0,42.0,52.0,54.0,39.0,31.0,56.0,29.0,44.0,28.0,60.0,24.0,40.0,33.0,74.0,52.0,37.0,51.0,32.0,58.0,42.0,49.0,32.0
2,14,48.0,30.0,32.0,43.0,60.0,57.0,23.0,46.0,40.0,36.0,62.0,37.0,19.0,63.0,54.0,46.0,54.0,54.0,54.0,43.0,44.0,32.0,61.0,38.0,50.0,49.0,61.0,51.0,67.0,41.0,60.0,48.0,53.0,55.0,58.0,40.0,47.0,52.0,50.0,47.0,53.0,37.0,39.0,42.0,60.0,67.0,58.0,42.0,43.0,49.0,31.0,32.0,52.0,62.0,58.0,48.0,68.0,42.0,67.0,45.0,51.0,62.0,35.0,48.0,37.0,30.0,53.0,27.0,56.0,47.0,35.0,40.0,35.0,53.0,56.0,48.0,32.0,33.0,39.0,50.0,40.0,58.0,42.0,61.0,50.0,36.0,28.0,54.0,51.0,50.0,33.0,55.0,38.0,30.0,46.0,47.0,58.0,69.0,51.0,54.0,39.0,45.0,33.0,35.0,29.0,46.0,34.0,42.0,54.0,45.0,38.0,47.0,47.0,35.0,31.0,40.0,53.0,28.0,57.0,46.0,43.0,39.0,29.0,24.0,49.0,64.0,44.0,58.0,30.0,35.0,52.0,46.0,57.0
